Price per GB,Price per TB,Price,Capacity,Warranty,Form Factor,Technology,Condition,Affiliate Link,product_name,average_rating,total_no_of_reviews,brand,model,in_stock,condition,ships_from,sold_by,prime_eligible,drive_type,form_factor,interface,read_speed_mbps,write_speed_mbps,estimated_delivery_date,warranty_months
$0.028,$28.33,$170,6 TB,3 months,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B08174PVDP?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Seagate,Backup Plus,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,110,110,01/15,24
$0.028,$28.33,$510,18 TB,5 years,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B089S3CZ41?tag=synack-20&linkCode=osi&th=1&psc=1,Amazon Disk Drive,4.5,150,Unknown,B089S3CZ41,yes,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.028,$28.33,$340,12 TB,3 months,Internal,SAS,Used,https://www.amazon.com/dp/B07SXVQ5WD?tag=synack-20&linkCode=osi&th=1&psc=1,External Portable Hard Drive,4.5,250,Unknown,B07SXVQ5WD,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,120,115,01/15,24
$0.028,$28.33,$85,3 TB,,Internal,SAS,New,https://www.amazon.com/dp/B0100ZO4S8?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B0100ZO4S8,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,120,120,01/15,24
$0.028,$28.50,$57,2 TB,,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B002XW44QY?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B002XW44QY,yes,new,Amazon,Amazon,yes,Portable HDD,"3.5""",USB 3.0,130,120,01/15,24
$0.028,$28.50,$570,20 TB,,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B0D9PGXB3P?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,Unknown,no,new,Amazon,Amazon,no,SSD,"2.5""",SATA III,0,0,01/01,12
$0.029,$28.50,$285,10 TB,,Internal,SAS,Used,https://www.amazon.com/dp/B07S1D53YN?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,150,Unknown,B07S1D53YN,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,130,120,01/15,12
$0.029,$28.50,$228,8 TB,,Internal,SAS,Used,https://www.amazon.com/dp/B014UYHIEC?tag=synack-20&linkCode=osi&th=1&psc=1,Internal Hard Drive Storage Device,4.5,500,Unknown,B014UYHIEC,yes,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.029,$28.51,$36,25 GB x50,,Optical,BD-RE,New,https://www.amazon.com/dp/B0DDPSHYC9?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,no,SSD,"2.5""",SATA III,0,0,01/01,12
$0.029,$28.62,$229,8 TB,3 months,Internal,SAS,Used,https://www.amazon.com/dp/B07JNXGWHZ?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B07JNXGWHZ,limited,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,130,120,01/15,24
$0.029,$28.72,$86,3 TB,5 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B00CYSYZZC?tag=synack-20&linkCode=osi&th=1&psc=1,WD SE 3TB Datacenter Hard Disk Drive - 7200 RPM SATA 6 Gb/s 64MB Cache 3.5 Inch - WD3000F9YZ,3.7,42,Western Digital,WD3000F9YZ,limited,new,IPC-STORE,IPC-STORE,no,HDD,"3.5""",SATA III,180,180,05/01,60
$0.029,$28.75,$230,8 TB,3 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B097CWJDP5?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,100,Unknown,Unknown,limited,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,36
$0.029,$28.75,$230,8 TB,5 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B0DWX6STX9?tag=synack-20&linkCode=osi&th=1&psc=1,External Disk Drive Storage Device,4.5,150,Seagate,B0DWX6STX9,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,160,160,01/15,24
$0.029,$28.75,$460,16 TB,2 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B08J8JLMFF?tag=synack-20&linkCode=osi&th=1&psc=1,"Seagate Exos X16 ST16000NM003G 16TB 7200 RPM 256MB Cache SATA 6.0Gb/s 3.5 inches Hard Drives, 512E/4KN (Renewed)",4.5,9,Seagate,ST16000NM003G,True,refurbished,third-party,goHardDrive,True,HDD,"3.5""",SATA III,272,272,05/01,36
$0.029,$28.75,$230,8 TB,3 months,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B07GSJ7M81?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,100,Unknown,Unknown,limited,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.029,$28.90,$289,10 TB,3 months,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B07Q5JPHH6?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,250,Unknown,B07Q5JPHH6,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,150,140,01/15,24
$0.029,$29.04,$232,8 TB,2 years,"External 3.5""",HDD,Used,https://www.amazon.com/dp/B092R5KTT7?tag=synack-20&linkCode=ogv&th=1&psc=1,External Hard Drive Storage Device,4.5,150,Unknown,B092R5KTT7,limited,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,130,120,01/15,24
$0.029,$29.08,$349,12 TB,,Internal,SAS,Used,https://www.amazon.com/dp/B07V3B3N1Y?tag=synack-20&linkCode=osi&th=1&psc=1,External Portable Hard Drive,4.5,150,Unknown,B07V3B3N1Y,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,130,120,01/20,24
$0.029,$29.16,$350,12 TB,5 years,Internal,SAS,Used,https://www.amazon.com/dp/B075CPT95M?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,12
$0.029,$29.49,$44,1.5 TB,,Tape,LTO-5,New,https://www.amazon.com/dp/B003CNLP06?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,250,Seagate,Expansion,True,new,Amazon,Amazon,True,Portable HDD,"3.5""",USB 3.0,160,160,01/15,24
$0.030,$29.58,$355,12 TB,5 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B075L6FJH8?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.030,$29.58,$355,12 TB,5 years,Internal,SAS,New,https://www.amazon.com/dp/B09C4943ZX?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,520,01/15,12
$0.030,$29.62,$711,24 TB,5 years,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B0CSP3H8Q9?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,520,12/20,24
$0.030,$29.67,$89,3 TB,,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B01JKG99VU?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Seagate,B01JKG99VU,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,140,140,01/15,24
$0.030,$29.72,$535,18 TB,,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B08JV6PP9B?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,150,Unknown,B08JV6PP9B,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,120,110,01/15,24
$0.030,$29.75,$476,16 TB,,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B0F1NK18LK?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,0,0,Unknown,B0F1NK18LK,unknown,new,Amazon,Amazon,no,SSD,M.2,NVMe PCIe,0,0,01/01,12
$0.030,$29.75,$119,4 TB,,Internal,SAS,Used,https://www.amazon.com/dp/B00TP5J9FS?tag=synack-20&linkCode=osi&th=1&psc=1,Amazon Internal Disk Drive,4.5,250,Amazon,B00TP5J9FS,yes,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.030,$29.88,$12,400 GB,,Tape,LTO-3,New,https://www.amazon.com/dp/B0006N3ETK?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.2,50,Unknown,B0006N3ETK,limited,new,Amazon,Amazon,yes,Portable HDD,"3.5""",USB 2.0,480,450,01/15,12
$0.030,$29.90,$120,4 TB,3 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B0B1JPYH2Z?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.0,0,Unknown,B0B1JPYH2Z,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,12
$0.030,$29.90,$299,10 TB,3 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B0BS91MMBG?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,150,Unknown,B0BS91MMBG,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,130,120,01/15,12
$0.030,$29.90,$299,10 TB,,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B01IA9GU0Q?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,250,Unknown,B01IA9GU0Q,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,130,120,01/15,24
$0.030,$29.94,$479,16 TB,,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B081TFV22Y?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,150,Unknown,B081TFV22Y,yes,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,520,12/20,60
$0.030,$29.98,$180,6 TB,3 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B07H28M89D?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Unknown,no,HDD,"3.5""",SATA III,0,0,01/01,24
$0.030,$29.99,$24,800 GB,,Tape,LTO-4,New,https://www.amazon.com/dp/B00VSJQ1PU?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B00VSJQ1PU,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,120,115,01/15,24
$0.030,$30.00,$60,2 TB,,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B01LOOJ8QM?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,250,Seagate,B01LOOJ8QM,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,120,120,01/15,12
$0.030,$30.00,$60,2 TB,3 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B07H2F3744?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.0,0,Unknown,Unknown,unknown,new,Amazon,Amazon,no,HDD,"3.5""",SATA III,0,0,01/01,24
$0.030,$30.00,$90,3 TB,,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B01N5QIBZ2?tag=synack-20&linkCode=osi&th=1&psc=1,WD Blue 3D NAND 1TB Internal SSD,4.5,850,Western Digital,WDS100T2B0A,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,560,530,01/20,24
$0.030,$30.00,$120,4 TB,3 months,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B0856X57Z9?tag=synack-20&linkCode=osi&th=1&psc=1,Amazon Disk Drive,4.5,250,Amazon,B0856X57Z9,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,520,01/15,12
$0.030,$30.00,$180,6 TB,2 years,"External 3.5""",HDD,Used,https://www.amazon.com/dp/B0B33WCT16?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,0,0,01/01,12
$0.030,$30.00,$180,6 TB,,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B083JBZC5K?tag=synack-20&linkCode=osi&th=1&psc=1,Disk Drive Storage Device,4.5,150,Unknown,B083JBZC5K,yes,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,72,72,01/15,24
$0.030,$30.00,$180,6 TB,3 months,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B081KQ17R3?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,0,0,Unknown,B081KQ17R3,False,new,Amazon,Amazon,False,HDD,"3.5""",SATA III,0,0,01/15,24
$0.030,$30.00,$240,8 TB,1 year,"External 3.5""",HDD,New,https://www.amazon.com/dp/B07CQJBSQL?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,250,Seagate,B07CQJBSQL,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,140,140,01/15,24
$0.030,$30.00,$240,8 TB,3 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B0BS8VQCTD?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,560,530,01/15,12
$0.030,$30.00,$240,8 TB,3 months,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B0CY49Z86T?tag=synack-20&linkCode=osi&th=1&psc=1,External Portable Hard Drive,4.5,150,Unknown,B0CY49Z86T,limited,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,130,130,01/15,12
$0.030,$30.00,$60,2 TB,5 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B00A47FS92?tag=synack-20&linkCode=osi&th=1&psc=1,Seagate Barracuda 1TB Hard Drive,4.2,850,Seagate,Barracuda,yes,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.030,$30.00,$360,12 TB,,Internal,SAS,New,https://www.amazon.com/dp/B072C75QMX?tag=synack-20&linkCode=osi&th=1&psc=1,WD-40 Ultrastar HE12 12TB SAS 512E,3.7,13,Western Digital,0F29530,limited,new,third-party,Bargain PC,False,HDD,"3.5""",SAS,272,272,05/04,60
$0.030,$30.00,$30,1 TB,3 months,Internal,SAS,Used,https://www.amazon.com/dp/B07HBDF4T3?tag=synack-20&linkCode=osi&th=1&psc=1,Dell 9W5WV 1TB 7.2K ENT SAS 2.5 6GBPs Hard Drive (Renewed),4.4,55,Seagate,9W5WV,limited,refurbished,third-party,Computer Supply,True,HDD,"2.5""",SAS,120,120,05/04,3
$0.030,$30.00,$480,16 TB,,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B09VNRYGSG?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Model,4.5,0,Unknown,B09VNRYGSG,unknown,new,Amazon,Unknown,no,SSD,M.2,NVMe PCIe,0,0,01/01,12
$0.030,$30.00,$480,16 TB,,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B095MLKBQD?tag=synack-20&linkCode=osi&th=1&psc=1,Amazon Storage Device,4.5,500,Amazon,B095MLKBQD,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,520,01/15,12
$0.030,$30.05,$75,2.5 TB,,Tape,LTO-6,New,https://www.amazon.com/dp/B07VLZVD4L?tag=synack-20&linkCode=osi&th=1&psc=1,HPE LTO-6 Ultrium 6.25TB MP RW Data Cartridge,4.5,8,HPE,LTO-6 Ultrium,limited,new,third-party,Triplenet Pricing INC,False,Portable HDD,"3.5""",USB 3.0,160,160,05/12,12
$0.030,$30.17,$483,16 TB,,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B088ZRK52B?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,50,Unknown,B088ZRK52B,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,36
$0.030,$30.29,$24,800 GB,,Tape,LTO-4,New,https://www.amazon.com/dp/B004E3PNXS?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.030,$30.36,"$3,400",28 TB x4,5 years,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B0FZY4FRCK?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.0,50,Unknown,B0FZY4FRCK,unknown,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,500,450,01/15,24
$0.030,$30.36,"$1,700",28 TB x2,5 years,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B0FZY18NR1?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.030,$30.43,$426,14 TB,3 months,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B084X87F51?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B084X87F51,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,100,95,01/15,24
$0.031,$30.56,$550,18 TB,5 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B09B3XF3YF?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,100,Unknown,Unknown,unknown,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,24
$0.031,$30.56,$489,16 TB,5 years,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B07T3VQC2K?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,500,Unknown,B07T3VQC2K,limited,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,520,01/15,24
$0.031,$30.63,$92,3 TB,,Internal,SAS,New,https://www.amazon.com/dp/B086Q36J1V?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,150,Unknown,B086Q36J1V,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,140,140,01/15,24
$0.031,$30.77,$154,50 GB x100,,Optical,BD-R,New,https://www.amazon.com/dp/B07TTKJ8V7?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,150,Unknown,B07TTKJ8V7,yes,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.031,$31.19,$499,16 TB,3 years,"External 3.5""",HDD,New,https://www.amazon.com/dp/B0GPS7S936?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,B0GPS7S936,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.031,$31.20,$250,8 TB,,"External 3.5""",HDD,New,https://www.amazon.com/dp/B093BWLBYY?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,limited,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,24
$0.031,$31.24,$250,8 TB,3 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B097CTNJDH?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,100,Unknown,B097CTNJDH,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,36
$0.031,$31.25,$250,8 TB,3 years,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B084ZV4DXB?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.031,$31.25,$250,8 TB,3 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B0C1MKK5GF?tag=synack-20&linkCode=osi&th=1&psc=1,Amazon Disk Drive,4.5,150,Unknown,B0C1MKK5GF,yes,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,24
$0.031,$31.25,$500,16 TB,,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B08H1T666Y?tag=synack-20&linkCode=osi&th=1&psc=1,"Western Digital WUH721816ALE6L4 3.5"" 16TB SATA 6Gb/s 7.2K RPM 512M 0F38462 512e/4Kn HDD",3.6,504,Western Digital,WUH721816ALE6L4,True,new,Brute Networks Corporation,Brute Networks Corporation,True,HDD,"3.5""",SATA III,272,272,05/12,60
$0.031,$31.25,$25,800 GB,,Tape,LTO-4,New,https://www.amazon.com/dp/B000067S6Q?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B000067S6Q,limited,new,Amazon,Amazon,yes,Portable HDD,"3.5""",USB 2.0,45,40,01/15,12
$0.031,$31.33,$94,3 TB,5 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B009YQOIYA?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B009YQOIYA,limited,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,120,110,01/15,12
$0.031,$31.38,$502,16 TB,,"External 3.5""",HDD,Used,https://www.amazon.com/dp/B08899GVT6?tag=synack-20&linkCode=osi&th=1&psc=1,Internal Hard Drive,4.5,150,Unknown,B08899GVT6,limited,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,180,180,01/15,24
$0.031,$31.40,$78,50 GB x50,,Optical,BD-R,New,https://www.amazon.com/dp/B07TSG43YP?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B07TSG43YP,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,130,120,01/15,24
$0.031,$31.50,$63,2 TB,5 years,"Internal 2.5""",HDD,Used,https://www.amazon.com/dp/B0150P52BG?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.0,50,Unknown,B0150P52BG,unknown,new,Amazon,Amazon,True,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.031,$31.50,$189,6 TB,3 months,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B09DKFC4S3?tag=synack-20&linkCode=osi&th=1&psc=1,MDD MAXDIGITALDATA 6TB 7200RPM 128MB Cache SATA 6.0Gb/s 3.5-inch Internal Hard Drive for Surveillance (MD6000GSA12872DVR) - 3 Years Warranty (Renewed),4.3,59,MDD MAXDIGITALDATA,MD6000GSA12872DVR,True,refurbished,Amazon,DBSKY,True,HDD,"3.5""",SATA III,180,180,04/29,36
$0.032,$31.58,$126,4 TB,3 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B0C4X6RDV8?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,0,0,01/01,12
$0.032,$31.59,$28,900 GB,,Internal,SAS,New,https://www.amazon.com/dp/B007IPDTE4?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,50,Unknown,Unknown,limited,new,Amazon,Amazon,yes,HDD,"3.5""",SATA III,7200,7200,01/15,24
$0.032,$31.67,$380,12 TB,2 years,"External 3.5""",HDD,New,https://www.amazon.com/dp/B07X4V2M3B?tag=synack-20&linkCode=ogv&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,Unknown,unknown,new,Amazon,Amazon,yes,SSD,"2.5""",SATA III,550,500,01/15,36
$0.032,$31.93,$319,10 TB,2 years,"External 3.5""",HDD,Used,https://www.amazon.com/dp/B07G3QMPB5?tag=synack-20&linkCode=ogv&th=1&psc=1,"Western Digital 10TB Elements Desktop External Hard Drive, USB 3.0 external hard drive for plug-and-play storage - WDBWLG0100HBK-NESN",4.5,27605,WD,WDBWLG0100HBK-NESN,limited,used,Amazon,Amazon Resale,True,Portable HDD,"3.5""",USB 3.0,180,180,04/29,24
$0.032,$32.00,$80,50 GB x50,,Optical,BD-R,New,https://www.amazon.com/dp/B00K7KEW1G?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive Storage Device,4.5,250,Seagate,B00K7KEW1G,yes,new,Amazon,Amazon,yes,Portable HDD,"2.5""",USB 3.0,130,120,01/20,24
$0.032,$32.00,$320,10 TB,2 years,"External 3.5""",HDD,Used,https://www.amazon.com/dp/B0FVKTR693?tag=synack-20&linkCode=osi&th=1&psc=1,Avolusion PRO-G2 10TB USB 3.2 Gen 2 (10Gbps) External Hard Drive for Windows/MacOS (Silver),4.2,4,Avolusion,PRO-G2,limited,new,Amazon,MD TECH,True,Portable HDD,"3.5""",USB 3.2,1200,1200,04/30,24
$0.032,$32.14,$450,14 TB,5 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B0966SWW5S?tag=synack-20&linkCode=osi&th=1&psc=1,External Portable Storage Drive,4.5,250,Unknown,B0966SWW5S,yes,new,Amazon,Amazon,yes,Portable SSD,"2.5""",USB 3.2,540,480,01/15,24
$0.032,$32.38,$259,8 TB,3 years,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B0GN498RPM?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,150,Unknown,B0GN498RPM,True,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,520,01/15,24
$0.032,$32.38,$259,8 TB,3 years,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B0GN4XW8ZF?tag=synack-20&linkCode=osi&th=1&psc=1,External Hard Drive,4.5,150,Unknown,B0GN4XW8ZF,True,new,Amazon,Amazon,True,Portable HDD,"2.5""",USB 3.0,130,130,01/15,12
$0.032,$32.38,$259,8 TB,3 years,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B0GN5Y883F?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive,4.5,0,Unknown,B0GN5Y883F,unknown,new,Amazon,Amazon,True,SSD,M.2,NVMe PCIe,3500,3000,01/15,5
$0.032,$32.50,$130,4 TB,1 year,"Internal 3.5""",HDD,New,https://www.amazon.com/dp/B01I0SYYSC?tag=synack-20&linkCode=osi&th=1&psc=1,"WL 4TB 64MB Cache 5400RPM SATA III (6.0Gb/s) 3.5"" Internal Surveillance DVR Hard Drive - w/ 1 Year Warranty",4.3,247,GoHardDrive,WL-4TB-64MB,True,new,Amazon,DBSKY,True,HDD,"3.5""",SATA III,180,180,04/29,12
$0.032,$32.50,$130,4 TB,3 years,"Internal 3.5""",HDD,Used,https://www.amazon.com/dp/B0BS8K1P6W?tag=synack-20&linkCode=osi&th=1&psc=1,Unknown Disk Drive Product,4.0,50,Unknown,Unknown,unknown,new,Amazon,Amazon,True,SSD,"2.5""",SATA III,550,500,01/15,12
